condition,target,domain,priorWeight,label,prob
item33,mnMs,candy,0.01,superDomain,0.343
item12,convertible,car,0.01,type,0.516
item12,convertible,car,0.01,basicLevel,0.296
item12,convertible,car,0.01,superDomain,0.1879
item12,minivan,car,0.01,type,0.5252
item12,minivan,car,0.01,basicLevel,0.2904
item12,minivan,car,0.01,superDomain,0.1844
item12,sportsCar,car,0.01,type,0.5227
item12,sportsCar,car,0.01,basicLevel,0.292
item12,sportsCar,car,0.01,superDomain,0.1853
item12,suv,car,0.01,type,0.5371
item12,suv,car,0.01,basicLevel,0.2831
item12,suv,car,0.01,superDomain,0.1797
item22,convertible,car,0.01,type,0.3982
item22,convertible,car,0.01,basicLevel,0.4568
item22,convertible,car,0.01,superDomain,0.145
item22,minivan,car,0.01,type,0.407
item22,minivan,car,0.01,basicLevel,0.4501
item22,minivan,car,0.01,superDomain,0.1429
item22,sportsCar,car,0.01,type,0.4046
item22,sportsCar,car,0.01,basicLevel,0.452
item22,sportsCar,car,0.01,superDomain,0.1435
item22,suv,car,0.01,type,0.4186
item22,suv,car,0.01,basicLevel,0.4413
item22,suv,car,0.01,superDomain,0.1401
item23,convertible,car,0.01,type,0.3713
item23,convertible,car,0.01,basicLevel,0.4259
item23,convertible,car,0.01,superDomain,0.2028
item23,minivan,car,0.01,type,0.3799
item23,minivan,car,0.01,basicLevel,0.4201
item23,minivan,car,0.01,superDomain,0.2
item23,sportsCar,car,0.01,type,0.3775
item23,sportsCar,car,0.01,basicLevel,0.4217
item23,sportsCar,car,0.01,superDomain,0.2008
item23,suv,car,0.01,type,0.3912
item23,suv,car,0.01,basicLevel,0.4124
item23,suv,car,0.01,superDomain,0.1964
item33,convertible,car,0.01,type,0.3087
item33,convertible,car,0.01,basicLevel,0.3541
item33,convertible,car,0.01,superDomain,0.3372
item33,minivan,car,0.01,type,0.3166
item33,minivan,car,0.01,basicLevel,0.3501
item33,minivan,car,0.01,superDomain,0.3334
item33,sportsCar,car,0.01,type,0.3144
item33,sportsCar,car,0.01,basicLevel,0.3512
item33,sportsCar,car,0.01,superDomain,0.3344
item33,suv,car,0.01,type,0.327
item33,suv,car,0.01,basicLevel,0.3447
item33,suv,car,0.01,superDomain,0.3283
item12,dalmatian,dog,0.01,type,0.5177
item12,dalmatian,dog,0.01,basicLevel,0.2921
item12,dalmatian,dog,0.01,superDomain,0.1901
item12,pug,dog,0.01,type,0.5349
item12,pug,dog,0.01,basicLevel,0.2817
item12,pug,dog,0.01,superDomain,0.1834
item12,germanShepherd,dog,0.01,type,0.5069
item12,germanShepherd,dog,0.01,basicLevel,0.2987
item12,germanShepherd,dog,0.01,superDomain,0.1944
item12,husky,dog,0.01,type,0.5288
item12,husky,dog,0.01,basicLevel,0.2854
item12,husky,dog,0.01,superDomain,0.1858
item22,dalmatian,dog,0.01,type,0.4007
item22,dalmatian,dog,0.01,basicLevel,0.4522
item22,dalmatian,dog,0.01,superDomain,0.1472
item22,pug,dog,0.01,type,0.4173
item22,pug,dog,0.01,basicLevel,0.4396
item22,pug,dog,0.01,superDomain,0.1431
item22,germanShepherd,dog,0.01,type,0.3904
item22,germanShepherd,dog,0.01,basicLevel,0.46
item22,germanShepherd,dog,0.01,superDomain,0.1497
item22,husky,dog,0.01,type,0.4114
item22,husky,dog,0.01,basicLevel,0.4441
item22,husky,dog,0.01,superDomain,0.1445
item23,dalmatian,dog,0.01,type,0.3732
item23,dalmatian,dog,0.01,basicLevel,0.4212
item23,dalmatian,dog,0.01,superDomain,0.2056
item23,pug,dog,0.01,type,0.3895
item23,pug,dog,0.01,basicLevel,0.4102
item23,pug,dog,0.01,superDomain,0.2003
item23,germanShepherd,dog,0.01,type,0.3632
item23,germanShepherd,dog,0.01,basicLevel,0.4279
item23,germanShepherd,dog,0.01,superDomain,0.2089
item23,husky,dog,0.01,type,0.3837
item23,husky,dog,0.01,basicLevel,0.4142
item23,husky,dog,0.01,superDomain,0.2022
item33,dalmatian,dog,0.01,type,0.3096
item33,dalmatian,dog,0.01,basicLevel,0.3493
item33,dalmatian,dog,0.01,superDomain,0.3411
item33,pug,dog,0.01,type,0.3245
item33,pug,dog,0.01,basicLevel,0.3418
item33,pug,dog,0.01,superDomain,0.3337
item33,germanShepherd,dog,0.01,type,0.3004
item33,germanShepherd,dog,0.01,basicLevel,0.354
item33,germanShepherd,dog,0.01,superDomain,0.3456
item33,husky,dog,0.01,type,0.3191
item33,husky,dog,0.01,basicLevel,0.3445
item33,husky,dog,0.01,superDomain,0.3364
item12,clownFish,fish,0.01,type,0.5154
item12,clownFish,fish,0.01,basicLevel,0.2923
item12,clownFish,fish,0.01,superDomain,0.1923
item12,goldFish,fish,0.01,type,0.5219
item12,goldFish,fish,0.01,basicLevel,0.2883
item12,goldFish,fish,0.01,superDomain,0.1897
item12,swordFish,fish,0.01,type,0.5228
item12,swordFish,fish,0.01,basicLevel,0.2878
item12,swordFish,fish,0.01,superDomain,0.1894
item12,catfish,fish,0.01,type,0.5293
item12,catfish,fish,0.01,basicLevel,0.2839
item12,catfish,fish,0.01,superDomain,0.1868
item22,clownFish,fish,0.01,type,0.3988
item22,clownFish,fish,0.01,basicLevel,0.4523
item22,clownFish,fish,0.01,superDomain,0.1488
item22,goldFish,fish,0.01,type,0.4051
item22,goldFish,fish,0.01,basicLevel,0.4476
item22,goldFish,fish,0.01,superDomain,0.1473
item22,swordFish,fish,0.01,type,0.406
item22,swordFish,fish,0.01,basicLevel,0.4469
item22,swordFish,fish,0.01,superDomain,0.1471
item22,catfish,fish,0.01,type,0.4123
item22,catfish,fish,0.01,basicLevel,0.4422
item22,catfish,fish,0.01,superDomain,0.1455
item23,clownFish,fish,0.01,type,0.3712
item23,clownFish,fish,0.01,basicLevel,0.421
item23,clownFish,fish,0.01,superDomain,0.2078
item23,goldFish,fish,0.01,type,0.3773
item23,goldFish,fish,0.01,basicLevel,0.4169
item23,goldFish,fish,0.01,superDomain,0.2058
item23,swordFish,fish,0.01,type,0.3782
item23,swordFish,fish,0.01,basicLevel,0.4163
item23,swordFish,fish,0.01,superDomain,0.2055
item23,catfish,fish,0.01,type,0.3843
item23,catfish,fish,0.01,basicLevel,0.4122
item23,catfish,fish,0.01,superDomain,0.2035
item33,clownFish,fish,0.01,type,0.3074
item33,clownFish,fish,0.01,basicLevel,0.3486
item33,clownFish,fish,0.01,superDomain,0.3441
item33,goldFish,fish,0.01,type,0.3129
item33,goldFish,fish,0.01,basicLevel,0.3458
item33,goldFish,fish,0.01,superDomain,0.3413
item33,swordFish,fish,0.01,type,0.3137
item33,swordFish,fish,0.01,basicLevel,0.3454
item33,swordFish,fish,0.01,superDomain,0.3409
item33,catfish,fish,0.01,type,0.3193
item33,catfish,fish,0.01,basicLevel,0.3425
item33,catfish,fish,0.01,superDomain,0.3381
item12,rose,flower,0.01,type,0.5466
item12,rose,flower,0.01,basicLevel,0.2697
item12,rose,flower,0.01,superDomain,0.1837
item12,tulip,flower,0.01,type,0.5365
item12,tulip,flower,0.01,basicLevel,0.2757
item12,tulip,flower,0.01,superDomain,0.1878
item12,daisy,flower,0.01,type,0.5392
item12,daisy,flower,0.01,basicLevel,0.2741
item12,daisy,flower,0.01,superDomain,0.1867
item12,sunflower,flower,0.01,type,0.5275
item12,sunflower,flower,0.01,basicLevel,0.281
item12,sunflower,flower,0.01,superDomain,0.1915
item22,rose,flower,0.01,type,0.4305
item22,rose,flower,0.01,basicLevel,0.4248
item22,rose,flower,0.01,superDomain,0.1447
item22,tulip,flower,0.01,type,0.4205
item22,tulip,flower,0.01,basicLevel,0.4323
item22,tulip,flower,0.01,superDomain,0.1472
item22,daisy,flower,0.01,type,0.4232
item22,daisy,flower,0.01,basicLevel,0.4303
item22,daisy,flower,0.01,superDomain,0.1466
item22,sunflower,flower,0.01,type,0.4118
item22,sunflower,flower,0.01,basicLevel,0.4388
item22,sunflower,flower,0.01,superDomain,0.1495
item23,rose,flower,0.01,type,0.4015
item23,rose,flower,0.01,basicLevel,0.3961
item23,rose,flower,0.01,superDomain,0.2024
item23,tulip,flower,0.01,type,0.3917
item23,tulip,flower,0.01,basicLevel,0.4026
item23,tulip,flower,0.01,superDomain,0.2057
item23,daisy,flower,0.01,type,0.3943
item23,daisy,flower,0.01,basicLevel,0.4009
item23,daisy,flower,0.01,superDomain,0.2048
item23,sunflower,flower,0.01,type,0.3832
item23,sunflower,flower,0.01,basicLevel,0.4082
item23,sunflower,flower,0.01,superDomain,0.2086
item33,rose,flower,0.01,type,0.3339
item33,rose,flower,0.01,basicLevel,0.3294
item33,rose,flower,0.01,superDomain,0.3366
item33,tulip,flower,0.01,type,0.3249
item33,tulip,flower,0.01,basicLevel,0.3339
item33,tulip,flower,0.01,superDomain,0.3412
item33,daisy,flower,0.01,type,0.3272
item33,daisy,flower,0.01,basicLevel,0.3327
item33,daisy,flower,0.01,superDomain,0.34
item33,sunflower,flower,0.01,type,0.317
item33,sunflower,flower,0.01,basicLevel,0.3378
item33,sunflower,flower,0.01,superDomain,0.3452
item12,poloShirt,shirt,0.01,type,0.5262
item12,poloShirt,shirt,0.01,basicLevel,0.2876
item12,poloShirt,shirt,0.01,superDomain,0.1862
item12,dressShirt,shirt,0.01,type,0.5238
item12,dressShirt,shirt,0.01,basicLevel,0.2891
item12,dressShirt,shirt,0.01,superDomain,0.1872
item12,hawaiiShirt,shirt,0.01,type,0.5055
item12,hawaiiShirt,shirt,0.01,basicLevel,0.3002
item12,hawaiiShirt,shirt,0.01,superDomain,0.1944
item12,tShirt,shirt,0.01,type,0.5326
item12,tShirt,shirt,0.01,basicLevel,0.2837
item12,tShirt,shirt,0.01,superDomain,0.1837
item22,poloShirt,shirt,0.01,type,0.4087
item22,poloShirt,shirt,0.01,basicLevel,0.4467
item22,poloShirt,shirt,0.01,superDomain,0.1446
item22,dressShirt,shirt,0.01,type,0.4063
item22,dressShirt,shirt,0.01,basicLevel,0.4485
item22,dressShirt,shirt,0.01,superDomain,0.1452
item22,hawaiiShirt,shirt,0.01,type,0.3888
item22,hawaiiShirt,shirt,0.01,basicLevel,0.4617
item22,hawaiiShirt,shirt,0.01,superDomain,0.1495
item22,tShirt,shirt,0.01,type,0.4149
item22,tShirt,shirt,0.01,basicLevel,0.442
item22,tShirt,shirt,0.01,superDomain,0.1431
item23,poloShirt,shirt,0.01,type,0.3811
item23,poloShirt,shirt,0.01,basicLevel,0.4166
item23,poloShirt,shirt,0.01,superDomain,0.2023
item23,dressShirt,shirt,0.01,type,0.3788
item23,dressShirt,shirt,0.01,basicLevel,0.4181
item23,dressShirt,shirt,0.01,superDomain,0.2031
item23,hawaiiShirt,shirt,0.01,type,0.3617
item23,hawaiiShirt,shirt,0.01,basicLevel,0.4296
item23,hawaiiShirt,shirt,0.01,superDomain,0.2086
item23,tShirt,shirt,0.01,type,0.3872
item23,tShirt,shirt,0.01,basicLevel,0.4125
item23,tShirt,shirt,0.01,superDomain,0.2003
item33,poloShirt,shirt,0.01,type,0.317
item33,poloShirt,shirt,0.01,basicLevel,0.3465
item33,poloShirt,shirt,0.01,superDomain,0.3365
item33,dressShirt,shirt,0.01,type,0.3149
item33,dressShirt,shirt,0.01,basicLevel,0.3476
item33,dressShirt,shirt,0.01,superDomain,0.3376
item33,hawaiiShirt,shirt,0.01,type,0.2993
item33,hawaiiShirt,shirt,0.01,basicLevel,0.3555
item33,hawaiiShirt,shirt,0.01,superDomain,0.3452
item33,tShirt,shirt,0.01,type,0.3226
item33,tShirt,shirt,0.01,basicLevel,0.3436
item33,tShirt,shirt,0.01,superDomain,0.3338
item12,coffeeTable,table,0.01,type,0.5231
item12,coffeeTable,table,0.01,basicLevel,0.2939
item12,coffeeTable,table,0.01,superDomain,0.183
item12,diningTable,table,0.01,type,0.5214
item12,diningTable,table,0.01,basicLevel,0.295
item12,diningTable,table,0.01,superDomain,0.1836
item12,picnicTable,table,0.01,type,0.5213
item12,picnicTable,table,0.01,basicLevel,0.295
item12,picnicTable,table,0.01,superDomain,0.1837
item12,bedsideTable,table,0.01,type,0.5183
item12,bedsideTable,table,0.01,basicLevel,0.2969
item12,bedsideTable,table,0.01,superDomain,0.1848
item22,coffeeTable,table,0.01,type,0.4043
item22,coffeeTable,table,0.01,basicLevel,0.4543
item22,coffeeTable,table,0.01,superDomain,0.1414
item22,diningTable,table,0.01,type,0.4026
item22,diningTable,table,0.01,basicLevel,0.4556
item22,diningTable,table,0.01,superDomain,0.1418
item22,picnicTable,table,0.01,type,0.4025
item22,picnicTable,table,0.01,basicLevel,0.4556
item22,picnicTable,table,0.01,superDomain,0.1418
item22,bedsideTable,table,0.01,type,0.3996
item22,bedsideTable,table,0.01,basicLevel,0.4579
item22,bedsideTable,table,0.01,superDomain,0.1425
item23,coffeeTable,table,0.01,type,0.3776
item23,coffeeTable,table,0.01,basicLevel,0.4243
item23,coffeeTable,table,0.01,superDomain,0.1981
item23,diningTable,table,0.01,type,0.376
item23,diningTable,table,0.01,basicLevel,0.4254
item23,diningTable,table,0.01,superDomain,0.1986
item23,picnicTable,table,0.01,type,0.3759
item23,picnicTable,table,0.01,basicLevel,0.4255
item23,picnicTable,table,0.01,superDomain,0.1987
item23,bedsideTable,table,0.01,type,0.373
item23,bedsideTable,table,0.01,basicLevel,0.4274
item23,bedsideTable,table,0.01,superDomain,0.1996
item33,coffeeTable,table,0.01,type,0.3151
item33,coffeeTable,table,0.01,basicLevel,0.3542
item33,coffeeTable,table,0.01,superDomain,0.3307
item33,diningTable,table,0.01,type,0.3137
item33,diningTable,table,0.01,basicLevel,0.3549
item33,diningTable,table,0.01,superDomain,0.3314
item33,picnicTable,table,0.01,type,0.3136
item33,picnicTable,table,0.01,basicLevel,0.355
item33,picnicTable,table,0.01,superDomain,0.3315
item33,bedsideTable,table,0.01,type,0.311
item33,bedsideTable,table,0.01,basicLevel,0.3563
item33,bedsideTable,table,0.01,superDomain,0.3327
item12,blackBear,bear,0.001,type,0.5434
item12,blackBear,bear,0.001,basicLevel,0.274
item12,blackBear,bear,0.001,superDomain,0.1826
item12,polarBear,bear,0.001,type,0.5434
item12,polarBear,bear,0.001,basicLevel,0.274
item12,polarBear,bear,0.001,superDomain,0.1826
item12,pandaBear,bear,0.001,type,0.5425
item12,pandaBear,bear,0.001,basicLevel,0.2745
item12,pandaBear,bear,0.001,superDomain,0.183
item12,grizzlyBear,bear,0.001,type,0.5428
item12,grizzlyBear,bear,0.001,basicLevel,0.2743
item12,grizzlyBear,bear,0.001,superDomain,0.1828
item22,blackBear,bear,0.001,type,0.4265
item22,blackBear,bear,0.001,basicLevel,0.4301
item22,blackBear,bear,0.001,superDomain,0.1434
item22,polarBear,bear,0.001,type,0.4265
item22,polarBear,bear,0.001,basicLevel,0.4301
item22,polarBear,bear,0.001,superDomain,0.1433
item22,pandaBear,bear,0.001,type,0.4257
item22,pandaBear,bear,0.001,basicLevel,0.4308
item22,pandaBear,bear,0.001,superDomain,0.1436
item22,grizzlyBear,bear,0.001,type,0.426
item22,grizzlyBear,bear,0.001,basicLevel,0.4305
item22,grizzlyBear,bear,0.001,superDomain,0.1435
item23,blackBear,bear,0.001,type,0.398
item23,blackBear,bear,0.001,basicLevel,0.4014
item23,blackBear,bear,0.001,superDomain,0.2007
item23,polarBear,bear,0.001,type,0.398
item23,polarBear,bear,0.001,basicLevel,0.4013
item23,polarBear,bear,0.001,superDomain,0.2006
item23,pandaBear,bear,0.001,type,0.3972
item23,pandaBear,bear,0.001,basicLevel,0.4019
item23,pandaBear,bear,0.001,superDomain,0.2009
item23,grizzlyBear,bear,0.001,type,0.3975
item23,grizzlyBear,bear,0.001,basicLevel,0.4017
item23,grizzlyBear,bear,0.001,superDomain,0.2008
item33,blackBear,bear,0.001,type,0.3315
item33,blackBear,bear,0.001,basicLevel,0.3343
item33,blackBear,bear,0.001,superDomain,0.3342
item33,polarBear,bear,0.001,type,0.3315
item33,polarBear,bear,0.001,basicLevel,0.3343
item33,polarBear,bear,0.001,superDomain,0.3342
item33,pandaBear,bear,0.001,type,0.3307
item33,pandaBear,bear,0.001,basicLevel,0.3347
item33,pandaBear,bear,0.001,superDomain,0.3346
item33,grizzlyBear,bear,0.001,type,0.331
item33,grizzlyBear,bear,0.001,basicLevel,0.3345
item33,grizzlyBear,bear,0.001,superDomain,0.3345
item12,eagle,bird,0.001,type,0.5449
item12,eagle,bird,0.001,basicLevel,0.2732
item12,eagle,bird,0.001,superDomain,0.1819
item12,parrot,bird,0.001,type,0.5443
item12,parrot,bird,0.001,basicLevel,0.2736
item12,parrot,bird,0.001,superDomain,0.1821
item12,pigeon,bird,0.001,type,0.5445
item12,pigeon,bird,0.001,basicLevel,0.2735
item12,pigeon,bird,0.001,superDomain,0.1821
item12,hummingBird,bird,0.001,type,0.5428
item12,hummingBird,bird,0.001,basicLevel,0.2745
item12,hummingBird,bird,0.001,superDomain,0.1827
item22,eagle,bird,0.001,type,0.428
item22,eagle,bird,0.001,basicLevel,0.4292
item22,eagle,bird,0.001,superDomain,0.1429
item22,parrot,bird,0.001,type,0.4274
item22,parrot,bird,0.001,basicLevel,0.4296
item22,parrot,bird,0.001,superDomain,0.143
item22,pigeon,bird,0.001,type,0.4276
item22,pigeon,bird,0.001,basicLevel,0.4295
item22,pigeon,bird,0.001,superDomain,0.143
item22,hummingBird,bird,0.001,type,0.4259
item22,hummingBird,bird,0.001,basicLevel,0.4307
item22,hummingBird,bird,0.001,superDomain,0.1434
item23,eagle,bird,0.001,type,0.3994
item23,eagle,bird,0.001,basicLevel,0.4005
item23,eagle,bird,0.001,superDomain,0.2
item23,parrot,bird,0.001,type,0.3989
item23,parrot,bird,0.001,basicLevel,0.4009
item23,parrot,bird,0.001,superDomain,0.2002
item23,pigeon,bird,0.001,type,0.399
item23,pigeon,bird,0.001,basicLevel,0.4008
item23,pigeon,bird,0.001,superDomain,0.2001
item23,hummingBird,bird,0.001,type,0.3974
item23,hummingBird,bird,0.001,basicLevel,0.4019
item23,hummingBird,bird,0.001,superDomain,0.2007
item33,eagle,bird,0.001,type,0.3329
item33,eagle,bird,0.001,basicLevel,0.3338
item33,eagle,bird,0.001,superDomain,0.3333
item33,parrot,bird,0.001,type,0.3323
item33,parrot,bird,0.001,basicLevel,0.3341
item33,parrot,bird,0.001,superDomain,0.3336
item33,pigeon,bird,0.001,type,0.3325
item33,pigeon,bird,0.001,basicLevel,0.334
item33,pigeon,bird,0.001,superDomain,0.3335
item33,hummingBird,bird,0.001,type,0.331
item33,hummingBird,bird,0.001,basicLevel,0.3347
item33,hummingBird,bird,0.001,superDomain,0.3343
item12,gummyBears,candy,0.001,type,0.5427
item12,gummyBears,candy,0.001,basicLevel,0.2744
item12,gummyBears,candy,0.001,superDomain,0.1829
item12,jellyBeans,candy,0.001,type,0.5433
item12,jellyBeans,candy,0.001,basicLevel,0.274
item12,jellyBeans,candy,0.001,superDomain,0.1826
item12,skittles,candy,0.001,type,0.5437
item12,skittles,candy,0.001,basicLevel,0.2738
item12,skittles,candy,0.001,superDomain,0.1825
item12,mnMs,candy,0.001,type,0.5431
item12,mnMs,candy,0.001,basicLevel,0.2742
item12,mnMs,candy,0.001,superDomain,0.1827
item22,gummyBears,candy,0.001,type,0.4259
item22,gummyBears,candy,0.001,basicLevel,0.4307
item22,gummyBears,candy,0.001,superDomain,0.1435
item22,jellyBeans,candy,0.001,type,0.4265
item22,jellyBeans,candy,0.001,basicLevel,0.4302
item22,jellyBeans,candy,0.001,superDomain,0.1433
item22,skittles,candy,0.001,type,0.4268
item22,skittles,candy,0.001,basicLevel,0.4299
item22,skittles,candy,0.001,superDomain,0.1433
item22,mnMs,candy,0.001,type,0.4262
item22,mnMs,candy,0.001,basicLevel,0.4304
item22,mnMs,candy,0.001,superDomain,0.1434
item23,gummyBears,candy,0.001,type,0.3973
item23,gummyBears,candy,0.001,basicLevel,0.4018
item23,gummyBears,candy,0.001,superDomain,0.2008
item23,jellyBeans,candy,0.001,type,0.398
item23,jellyBeans,candy,0.001,basicLevel,0.4014
item23,jellyBeans,candy,0.001,superDomain,0.2006
item23,skittles,candy,0.001,type,0.3983
item23,skittles,candy,0.001,basicLevel,0.4012
item23,skittles,candy,0.001,superDomain,0.2005
item23,mnMs,candy,0.001,type,0.3977
item23,mnMs,candy,0.001,basicLevel,0.4016
item23,mnMs,candy,0.001,superDomain,0.2007
item33,gummyBears,candy,0.001,type,0.3309
item33,gummyBears,candy,0.001,basicLevel,0.3346
item33,gummyBears,candy,0.001,superDomain,0.3345
item33,jellyBeans,candy,0.001,type,0.3315
item33,jellyBeans,candy,0.001,basicLevel,0.3343
item33,jellyBeans,candy,0.001,superDomain,0.3342
item33,skittles,candy,0.001,type,0.3318
item33,skittles,candy,0.001,basicLevel,0.3342
item33,skittles,candy,0.001,superDomain,0.3341
item33,mnMs,candy,0.001,type,0.3312
item33,mnMs,candy,0.001,basicLevel,0.3344
item33,mnMs,candy,0.001,superDomain,0.3343
item12,convertible,car,0.001,type,0.5425
item12,convertible,car,0.001,basicLevel,0.275
item12,convertible,car,0.001,superDomain,0.1825
item12,minivan,car,0.001,type,0.5434
item12,minivan,car,0.001,basicLevel,0.2745
item12,minivan,car,0.001,superDomain,0.1821
item12,sportsCar,car,0.001,type,0.5432
item12,sportsCar,car,0.001,basicLevel,0.2746
item12,sportsCar,car,0.001,superDomain,0.1822
item12,suv,car,0.001,type,0.5446
item12,suv,car,0.001,basicLevel,0.2738
item12,suv,car,0.001,superDomain,0.1816
item22,convertible,car,0.001,type,0.4255
item22,convertible,car,0.001,basicLevel,0.4314
item22,convertible,car,0.001,superDomain,0.1431
item22,minivan,car,0.001,type,0.4264
item22,minivan,car,0.001,basicLevel,0.4307
item22,minivan,car,0.001,superDomain,0.1429
item22,sportsCar,car,0.001,type,0.4262
item22,sportsCar,car,0.001,basicLevel,0.4309
item22,sportsCar,car,0.001,superDomain,0.1429
item22,suv,car,0.001,type,0.4276
item22,suv,car,0.001,basicLevel,0.4298
item22,suv,car,0.001,superDomain,0.1426
item23,convertible,car,0.001,type,0.3971
item23,convertible,car,0.001,basicLevel,0.4026
item23,convertible,car,0.001,superDomain,0.2003
item23,minivan,car,0.001,type,0.398
item23,minivan,car,0.001,basicLevel,0.402
item23,minivan,car,0.001,superDomain,0.2
item23,sportsCar,car,0.001,type,0.3977
item23,sportsCar,car,0.001,basicLevel,0.4022
item23,sportsCar,car,0.001,superDomain,0.2001
item23,suv,car,0.001,type,0.3991
item23,suv,car,0.001,basicLevel,0.4012
item23,suv,car,0.001,superDomain,0.1996
item33,convertible,car,0.001,type,0.3308
item33,convertible,car,0.001,basicLevel,0.3354
item33,convertible,car,0.001,superDomain,0.3338
item33,minivan,car,0.001,type,0.3316
item33,minivan,car,0.001,basicLevel,0.335
item33,minivan,car,0.001,superDomain,0.3334
item33,sportsCar,car,0.001,type,0.3314
item33,sportsCar,car,0.001,basicLevel,0.3351
item33,sportsCar,car,0.001,superDomain,0.3335
item33,suv,car,0.001,type,0.3327
item33,suv,car,0.001,basicLevel,0.3345
item33,suv,car,0.001,superDomain,0.3328
item12,dalmatian,dog,0.001,type,0.5427
item12,dalmatian,dog,0.001,basicLevel,0.2746
item12,dalmatian,dog,0.001,superDomain,0.1827
item12,pug,dog,0.001,type,0.5444
item12,pug,dog,0.001,basicLevel,0.2736
item12,pug,dog,0.001,superDomain,0.182
item12,germanShepherd,dog,0.001,type,0.5416
item12,germanShepherd,dog,0.001,basicLevel,0.2753
item12,germanShepherd,dog,0.001,superDomain,0.1831
item12,husky,dog,0.001,type,0.5438
item12,husky,dog,0.001,basicLevel,0.274
item12,husky,dog,0.001,superDomain,0.1822
item22,dalmatian,dog,0.001,type,0.4258
item22,dalmatian,dog,0.001,basicLevel,0.4309
item22,dalmatian,dog,0.001,superDomain,0.1433
item22,pug,dog,0.001,type,0.4274
item22,pug,dog,0.001,basicLevel,0.4297
item22,pug,dog,0.001,superDomain,0.1429
item22,germanShepherd,dog,0.001,type,0.4247
item22,germanShepherd,dog,0.001,basicLevel,0.4317
item22,germanShepherd,dog,0.001,superDomain,0.1436
item22,husky,dog,0.001,type,0.4268
item22,husky,dog,0.001,basicLevel,0.4301
item22,husky,dog,0.001,superDomain,0.143
item23,dalmatian,dog,0.001,type,0.3973
item23,dalmatian,dog,0.001,basicLevel,0.4021
item23,dalmatian,dog,0.001,superDomain,0.2006
item23,pug,dog,0.001,type,0.3989
item23,pug,dog,0.001,basicLevel,0.401
item23,pug,dog,0.001,superDomain,0.2
item23,germanShepherd,dog,0.001,type,0.3963
item23,germanShepherd,dog,0.001,basicLevel,0.4028
item23,germanShepherd,dog,0.001,superDomain,0.2009
item23,husky,dog,0.001,type,0.3984
item23,husky,dog,0.001,basicLevel,0.4014
item23,husky,dog,0.001,superDomain,0.2002
item33,dalmatian,dog,0.001,type,0.3309
item33,dalmatian,dog,0.001,basicLevel,0.3349
item33,dalmatian,dog,0.001,superDomain,0.3341
item33,pug,dog,0.001,type,0.3324
item33,pug,dog,0.001,basicLevel,0.3342
item33,pug,dog,0.001,superDomain,0.3334
item33,germanShepherd,dog,0.001,type,0.33
item33,germanShepherd,dog,0.001,basicLevel,0.3354
item33,germanShepherd,dog,0.001,superDomain,0.3346
item33,husky,dog,0.001,type,0.3319
item33,husky,dog,0.001,basicLevel,0.3344
item33,husky,dog,0.001,superDomain,0.3336
item12,clownFish,fish,0.001,type,0.5425
item12,clownFish,fish,0.001,basicLevel,0.2747
item12,clownFish,fish,0.001,superDomain,0.1829
item12,goldFish,fish,0.001,type,0.5431
item12,goldFish,fish,0.001,basicLevel,0.2743
item12,goldFish,fish,0.001,superDomain,0.1826
item12,swordFish,fish,0.001,type,0.5432
item12,swordFish,fish,0.001,basicLevel,0.2742
item12,swordFish,fish,0.001,superDomain,0.1826
item12,catfish,fish,0.001,type,0.5438
item12,catfish,fish,0.001,basicLevel,0.2738
item12,catfish,fish,0.001,superDomain,0.1823
item22,clownFish,fish,0.001,type,0.4256
item22,clownFish,fish,0.001,basicLevel,0.431
item22,clownFish,fish,0.001,superDomain,0.1435
item22,goldFish,fish,0.001,type,0.4262
item22,goldFish,fish,0.001,basicLevel,0.4305
item22,goldFish,fish,0.001,superDomain,0.1433
item22,swordFish,fish,0.001,type,0.4263
item22,swordFish,fish,0.001,basicLevel,0.4304
item22,swordFish,fish,0.001,superDomain,0.1433
item22,catfish,fish,0.001,type,0.4269
item22,catfish,fish,0.001,basicLevel,0.4299
item22,catfish,fish,0.001,superDomain,0.1431
item23,clownFish,fish,0.001,type,0.3971
item23,clownFish,fish,0.001,basicLevel,0.4021
item23,clownFish,fish,0.001,superDomain,0.2008
item23,goldFish,fish,0.001,type,0.3977
item23,goldFish,fish,0.001,basicLevel,0.4017
item23,goldFish,fish,0.001,superDomain,0.2006
item23,swordFish,fish,0.001,type,0.3978
item23,swordFish,fish,0.001,basicLevel,0.4016
item23,swordFish,fish,0.001,superDomain,0.2006
item23,catfish,fish,0.001,type,0.3984
item23,catfish,fish,0.001,basicLevel,0.4012
item23,catfish,fish,0.001,superDomain,0.2004
item33,clownFish,fish,0.001,type,0.3307
item33,clownFish,fish,0.001,basicLevel,0.3349
item33,clownFish,fish,0.001,superDomain,0.3344
item33,goldFish,fish,0.001,type,0.3313
item33,goldFish,fish,0.001,basicLevel,0.3346
item33,goldFish,fish,0.001,superDomain,0.3342
item33,swordFish,fish,0.001,type,0.3313
item33,swordFish,fish,0.001,basicLevel,0.3345
item33,swordFish,fish,0.001,superDomain,0.3341
item33,catfish,fish,0.001,type,0.3319
item33,catfish,fish,0.001,basicLevel,0.3343
item33,catfish,fish,0.001,superDomain,0.3338
item12,rose,flower,0.001,type,0.5456
item12,rose,flower,0.001,basicLevel,0.2724
