workerid,rt,dist1_color,dist1_pos,target_item,dist2_item,dist2_pos,target_pos,dist1_item,dist2_color,target_color,response,condition,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
1,3113,pink,2,pepper,apple,1,0,carrot,red,orange,"
pepper",overinformative,13,English,1,Female,31,"You said he understood all the names for the fruits and vegetables, but not words for the order. However, if there aren&quotechart any duplicates of the particular item in the list, I don&quotechart see the need for clarifying order in the list...",Confused,2,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3X65QVEQI0MEHBIBRTNBMVQMQULCLR,1,Submitted,Tue Oct 18 00:46:03 PDT 2016,Mon Oct 17 08:02:40 PDT 2016,Mon Oct 17 08:06:03 PDT 2016,,,,,,[],{},3.3100666666666667
1,2500,red,0,banana,carrot,1,2,pepper,pink,blue,"
banana",overinformative,14,English,1,Female,31,"You said he understood all the names for the fruits and vegetables, but not words for the order. However, if there aren&quotechart any duplicates of the particular item in the list, I don&quotechart see the need for clarifying order in the list...",Confused,2,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3X65QVEQI0MEHBIBRTNBMVQMQULCLR,1,Submitted,Tue Oct 18 00:46:03 PDT 2016,Mon Oct 17 08:02:40 PDT 2016,Mon Oct 17 08:06:03 PDT 2016,,,,,,[],{},3.3100666666666667
1,3458,yellow,1,tomato,carrot,2,0,banana,pink,red,"
tomato",overinformative,15,English,1,Female,31,"You said he understood all the names for the fruits and vegetables, but not words for the order. However, if there aren&quotechart any duplicates of the particular item in the list, I don&quotechart see the need for clarifying order in the list...",Confused,2,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3X65QVEQI0MEHBIBRTNBMVQMQULCLR,1,Submitted,Tue Oct 18 00:46:03 PDT 2016,Mon Oct 17 08:02:40 PDT 2016,Mon Oct 17 08:06:03 PDT 2016,,,,,,[],{},3.3100666666666667
2,5812,blue,1,pepper,carrot,0,2,banana,orange,red,apple,overinformative,4,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
2,6008,green,2,tomato,apple,1,0,pear,red,red,tomatoe,overinformative,5,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
2,3712,red,1,apple,banana,0,2,pepper,yellow,red,apple,overinformative,6,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
2,12800,orange,2,banana,pepper,0,1,pear,red,blue,banana,overinformative,7,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
2,3280,red,2,pear,apple,0,1,tomato,blue,green,pear,overinformative,8,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
2,3368,red,2,carrot,apple,0,1,tomato,red,orange,carrot,overinformative,9,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
2,3320,green,1,tomato,apple,2,0,pear,red,pink,tomatoe,overinformative,10,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
2,4056,red,1,carrot,banana,2,0,tomato,blue,pink,carrot,overinformative,11,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
2,31401,green,1,pepper,banana,2,0,pear,blue,orange,pepper,overinformative,12,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
2,3590,orange,1,banana,pepper,0,2,pear,red,yellow,banana,overinformative,13,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
2,3161,pink,0,apple,banana,2,1,tomato,yellow,blue,apple,overinformative,14,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
2,3624,pink,0,pear,apple,1,2,carrot,red,orange,pear,overinformative,15,English,1,Male,23,,Yes,3,Windows,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3J2UYBXQQLBC4YKOS9OP2B6ORAZ06E,2,Submitted,Tue Oct 18 00:46:28 PDT 2016,Mon Oct 17 08:04:13 PDT 2016,Mon Oct 17 08:06:28 PDT 2016,,,,,,[],{},1.9740333333333333
3,15356,blue,1,tomato,pear,0,2,banana,green,red,Tomato ,overinformative,4,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
3,8865,red,0,tomato,banana,2,1,apple,blue,pink,Purple tomato ,overinformative,5,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
3,6876,orange,2,pear,carrot,0,1,pepper,orange,orange,orange pear ,overinformative,6,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
3,6405,pink,0,carrot,banana,1,2,tomato,yellow,pink,purple carrot ,overinformative,7,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
3,4517,pink,0,banana,pepper,1,2,carrot,orange,yellow,banana,overinformative,8,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
3,5157,red,1,banana,apple,0,2,pepper,blue,blue,blue banana,overinformative,9,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
3,4388,blue,0,pepper,banana,2,1,apple,yellow,red,pepper,overinformative,10,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
3,3303,yellow,0,carrot,apple,1,2,banana,blue,orange,carrot,overinformative,11,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
3,3905,orange,2,pepper,pear,0,1,carrot,orange,orange,yellow pepper,overinformative,12,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
3,2257,yellow,1,apple,pear,2,0,banana,green,red,apple,overinformative,13,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
3,3323,red,1,apple,carrot,0,2,pepper,pink,blue,blue apple,overinformative,14,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
3,2560,pink,1,pear,banana,2,0,tomato,yellow,green,pear,overinformative,15,English,1,Female,22,,Yes,1,Windows,1080,1920,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,336YQZE83VDDO8RHCV1I82Z1YIP5ME,3,Submitted,Tue Oct 18 00:46:36 PDT 2016,Mon Oct 17 08:02:37 PDT 2016,Mon Oct 17 08:06:36 PDT 2016,,,,,,[],{},2.3768833333333332
4,15067,orange,2,banana,tomato,0,1,pear,pink,yellow,We need the banana.,overinformative,4,English,1,Male,24,,Yes,1,Linux,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3VZLGYJEYL9MPYAAXQA78NMU6LGZXY,4,Submitted,Tue Oct 18 00:48:11 PDT 2016,Mon Oct 17 08:02:34 PDT 2016,Mon Oct 17 08:08:11 PDT 2016,,,,,,[],{},2.8445666666666667
4,7954,orange,0,apple,pepper,2,1,carrot,red,red,We need the apple.,overinformative,5,English,1,Male,24,,Yes,1,Linux,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3VZLGYJEYL9MPYAAXQA78NMU6LGZXY,4,Submitted,Tue Oct 18 00:48:11 PDT 2016,Mon Oct 17 08:02:34 PDT 2016,Mon Oct 17 08:08:11 PDT 2016,,,,,,[],{},2.8445666666666667
4,6126,red,1,carrot,banana,2,0,tomato,yellow,orange,We need the carrot.,overinformative,6,English,1,Male,24,,Yes,1,Linux,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3VZLGYJEYL9MPYAAXQA78NMU6LGZXY,4,Submitted,Tue Oct 18 00:48:11 PDT 2016,Mon Oct 17 08:02:34 PDT 2016,Mon Oct 17 08:08:11 PDT 2016,,,,,,[],{},2.8445666666666667
4,9662,red,1,pear,carrot,2,0,apple,pink,orange,We need the pear.,overinformative,7,English,1,Male,24,,Yes,1,Linux,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3VZLGYJEYL9MPYAAXQA78NMU6LGZXY,4,Submitted,Tue Oct 18 00:48:11 PDT 2016,Mon Oct 17 08:02:34 PDT 2016,Mon Oct 17 08:08:11 PDT 2016,,,,,,[],{},2.8445666666666667
4,8266,red,0,pepper,pear,2,1,tomato,green,orange,We need the pepper.,overinformative,8,English,1,Male,24,,Yes,1,Linux,768,1366,Chrome,36FFXPMST8NAIKYU0BC21JV81EEHOZ,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Mon Oct 17 08:02:04 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed Nov 16 07:02:04 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36FFXPMST8NAIKYU0BC21JV81EEHOZ,3VZLGYJEYL9MPYAAXQA78NMU6LGZXY,4,Submitted,Tue Oct 18 00:48:11 PDT 2016,Mon Oct 17 08:02:34 PDT 2016,Mon Oct 17 08:08:11 PDT 2016,,,,,,[],{},2.8445666666666667
