workerid,rt,dist1_color,dist1_pos,target_item,dist2_item,dist2_pos,target_pos,dist1_item,dist2_color,target_color,response,condition,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,1699,orange,2,carrot,apple,1,0,spoon,blue,orange,carrot,overinformative,14,English,1,Male,30,Thanks,Yes,4,Windows,939,1173,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3ERMJ6L4DYRSBC500OGF6MDXPW57MW,0,Submitted,Wed Oct 19 03:52:41 PDT 2016,Tue Oct 18 11:11:32 PDT 2016,Tue Oct 18 11:12:41 PDT 2016,,,,,,[],{},1.07195
0,1487,green,1,pear,pepper,2,0,tomato,red,green,pear,overinformative,15,English,1,Male,30,Thanks,Yes,4,Windows,939,1173,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3ERMJ6L4DYRSBC500OGF6MDXPW57MW,0,Submitted,Wed Oct 19 03:52:41 PDT 2016,Tue Oct 18 11:11:32 PDT 2016,Tue Oct 18 11:12:41 PDT 2016,,,,,,[],{},1.07195
1,6303,pink,0,tomato,pepper,2,1,spoon,red,pink,Purple tomoato,overinformative,4,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
1,3026,red,0,apple,pear,1,2,bowl,green,red,Apple,overinformative,5,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
1,7815,orange,2,pepper,pear,1,0,spoon,green,orange,Pepper,overinformative,6,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
1,2973,orange,1,pear,banana,2,0,cup,blue,orange,Pear,overinformative,7,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
1,1976,green,1,pear,banana,2,0,tomato,yellow,green,Pear,overinformative,8,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
1,2309,pink,1,carrot,pear,0,2,spoon,orange,pink,Carrot,overinformative,9,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
1,4434,red,2,pepper,apple,1,0,cup,blue,red,Pepper,overinformative,10,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
1,2635,red,1,tomato,apple,0,2,bowl,blue,red,Tomoato,overinformative,11,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
1,2212,blue,1,apple,pear,2,0,cup,orange,blue,Apple,overinformative,12,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
1,2160,orange,2,carrot,pear,0,1,spoon,green,orange,Carrot,overinformative,13,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
1,4304,blue,0,banana,tomato,1,2,spoon,red,blue,Bananna,overinformative,14,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
1,3606,yellow,1,banana,carrot,0,2,spoon,pink,yellow,Bananna,overinformative,15,English,1,Male,23,,Yes,2,Windows,1080,1920,Firefox,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,38F5OAUN5NB6JY4P9R02EH518A6H7X,1,Submitted,Wed Oct 19 03:53:08 PDT 2016,Tue Oct 18 11:11:29 PDT 2016,Tue Oct 18 11:13:08 PDT 2016,,,,,,[],{},1.5860333333333334
2,9379,pink,1,carrot,pepper,2,0,spoon,orange,pink,purple carrot,overinformative,4,english,1,Female,31,,Yes,1,Mac,1080,1920,Chrome,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3KJYX6QCM9A4LU0BFP63W81J7KHJVW,2,Submitted,Wed Oct 19 03:53:47 PDT 2016,Tue Oct 18 11:11:25 PDT 2016,Tue Oct 18 11:13:47 PDT 2016,,,,,,[],{},2.0465166666666668
2,6418,orange,0,carrot,apple,1,2,pepper,red,orange,red apple ,overinformative,5,english,1,Female,31,,Yes,1,Mac,1080,1920,Chrome,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3KJYX6QCM9A4LU0BFP63W81J7KHJVW,2,Submitted,Wed Oct 19 03:53:47 PDT 2016,Tue Oct 18 11:11:25 PDT 2016,Tue Oct 18 11:13:47 PDT 2016,,,,,,[],{},2.0465166666666668
2,6488,blue,0,banana,carrot,1,2,bowl,orange,blue,blue bowl,overinformative,6,english,1,Female,31,,Yes,1,Mac,1080,1920,Chrome,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3KJYX6QCM9A4LU0BFP63W81J7KHJVW,2,Submitted,Wed Oct 19 03:53:47 PDT 2016,Tue Oct 18 11:11:25 PDT 2016,Tue Oct 18 11:13:47 PDT 2016,,,,,,[],{},2.0465166666666668
2,7255,green,1,pear,pepper,0,2,cup,red,green,green cup,overinformative,7,english,1,Female,31,,Yes,1,Mac,1080,1920,Chrome,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3KJYX6QCM9A4LU0BFP63W81J7KHJVW,2,Submitted,Wed Oct 19 03:53:47 PDT 2016,Tue Oct 18 11:11:25 PDT 2016,Tue Oct 18 11:13:47 PDT 2016,,,,,,[],{},2.0465166666666668
2,8021,red,1,pepper,banana,0,2,spoon,blue,red,red spoon ,overinformative,8,english,1,Female,31,,Yes,1,Mac,1080,1920,Chrome,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3KJYX6QCM9A4LU0BFP63W81J7KHJVW,2,Submitted,Wed Oct 19 03:53:47 PDT 2016,Tue Oct 18 11:11:25 PDT 2016,Tue Oct 18 11:13:47 PDT 2016,,,,,,[],{},2.0465166666666668
2,7179,blue,2,apple,carrot,1,0,cup,pink,blue,blue apple ,overinformative,9,english,1,Female,31,,Yes,1,Mac,1080,1920,Chrome,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3KJYX6QCM9A4LU0BFP63W81J7KHJVW,2,Submitted,Wed Oct 19 03:53:47 PDT 2016,Tue Oct 18 11:11:25 PDT 2016,Tue Oct 18 11:13:47 PDT 2016,,,,,,[],{},2.0465166666666668
2,4700,pink,0,tomato,banana,1,2,bowl,blue,pink,purple bowl ,overinformative,10,english,1,Female,31,,Yes,1,Mac,1080,1920,Chrome,3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3POY5Z28G53VRYPVAK2GR4T3HIUYSD,Language study,A 3-minute study where you select objects.,language experiment study communication stanford fun cognitive science,$0.30,Tue Oct 18 11:11:01 PDT 2016,15,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 17 10:11:01 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3IKDQS3DQDZ95QCBGOLW6V26CFJIC9,3KJYX6QCM9A4LU0BFP63W81J7KHJVW,2,Submitted,Wed Oct 19 03:53:47 PDT 2016,Tue Oct 18 11:11:25 PDT 2016,Tue Oct 18 11:13:47 PDT 2016,,,,,,[],{},2.0465166666666668
